Dish_Name,name,city_state,stars,Sentiment,longitude,latitude,Avg_Sentiment,Avg_Rating,zip_code
gulab jamun,Karaikudi Palace,"SCOTTSDALE, AZ",5.0,0.9967,-111.8923957,33.582486,Excellent,5,85260
gulab jamun,Maharaja Restaurant,"MADISON, WI",5.0,0.9798666666666667,-89.49766089999999,43.056081,Excellent,5,53717
gulab jamun,Minerva Indian Cuisine,"MADISON, WI",5.0,0.9438,-89.5244802753937,43.0714329015986,Excellent,5,53717
gur,Guru Balti Restaurant,"EDINBURGH, EDH",5.0,0.9841,-3.220778399999999,55.93961,Excellent,5,EH11 1DH
halwa,Chutney's Indian Cuisine,"TEMPE, AZ",1.0,0.3559,-111.908622741699,33.3774032592773,Poor,1,85283
halwa,Gandhi India's Cuisine,"LAS VEGAS, NV",1.0,0.9332,-115.152727,36.11516,Excellent,1,89109
halwa,Mint Indian Bistro,"LAS VEGAS, NV",2.5,0.9822,-115.147404670715,36.1148754728254,Excellent,3,89154
halwa,Origin India Restaurant & Bar,"LAS VEGAS, NV",2.5,0.9882,-115.151261,36.108898,Excellent,3,89169
halwa,Royal India Bistro,"LAS VEGAS, NV",2.5,0.7649,-115.186442,36.118699,Good,3,89103
halwa,India Masala Bar & Grill,"LAS VEGAS, NV",3.0,0.9941,-115.141869,36.115142,Excellent,3,89119
halwa,Madras Ananda Bhavan,"PHOENIX, AZ",3.0,0.9869,-112.0121148,33.6391935,Excellent,3,85032
halwa,Mayuri Palace,"PHOENIX, AZ",3.0,0.9051,-112.1116606,33.6401217,Excellent,3,85023
halwa,Mount Everest India's Cuisine,"LAS VEGAS, NV",3.5,0.9045,-115.189818,36.143955,Excellent,4,89102
halwa,Maharaja Restaurant,"MADISON, WI",3.6666666666666665,0.3455333333333333,-89.49766089999999,43.056081,Poor,4,53717
halwa,Kabob n Kurry,"GILBERT, AZ",4.0,0.9745,-111.8219235,33.3362515,Excellent,4,85233
halwa,Maharani Restaurant,"MADISON, WI",4.0,0.9245,-89.3888272,43.0717393,Excellent,4,53703
halwa,Nandini Indian Cuisine,"TEMPE, AZ",4.0,0.9734,-111.9075196,33.406601,Excellent,4,85282
halwa,Tamba Indian Cuisine & Lounge,"LAS VEGAS, NV",4.0,0.9517,-115.17204,36.106542,Excellent,4,89158
halwa,The Cholas,"EDINBURGH, EDH",4.0,0.9983,-3.182173399999999,55.9418647,Excellent,4,EH8 9JQ
halwa,Udupi Indian Veg & Vegan Cuisine,"TEMPE, AZ",4.0,0.9719,-111.9270204,33.4480659,Excellent,4,85281
halwa,Imans,"EDINBURGH, EDH",4.5,0.9600500000000001,-3.2040497,55.9420482,Excellent,5,EH3 9NB
halwa,Delhi Indian Cuisine,"LAS VEGAS, NV",4.666666666666667,0.9810333333333334,-115.1377423,36.1152062,Excellent,5,89154
halwa,Flavors of India,"PHOENIX, AZ",5.0,0.9747,-112.0470936,33.5026383,Excellent,5,85016
halwa,India Garden,"AVONDALE, AZ",5.0,0.9856,-112.3407907,33.4680145,Excellent,5,85392
halwa,India Oven,"MESA, AZ",5.0,0.7779,-111.7880553,33.3916626,Good,5,85204
halwa,Karaikudi Palace,"SCOTTSDALE, AZ",5.0,0.9714,-111.8923957,33.582486,Excellent,5,85260
halwa,The Dhaba,"TEMPE, AZ",5.0,0.9982,-111.905131,33.414938,Excellent,5,85287
hyderabadi biryani,Bawarchi Indian Cuisine,"PHOENIX, AZ",3.0,0.7912,-112.004267,33.640223,Good,3,85032
hyderabadi biryani,Passage To India,"TEMPE, AZ",5.0,0.9788,-111.9277331,33.3486761,Excellent,5,85284
ice cream,Gandhi India's Cuisine,"LAS VEGAS, NV",3.0,0.9916,-115.152727,36.11516,Excellent,3,89109
ice cream,Royal India Bistro,"LAS VEGAS, NV",3.0,0.9899,-115.186442,36.118699,Excellent,3,89103
ice cream,Maharaja Restaurant E Pt Plaza,"MADISON, WI",3.75,0.984625,-89.3124158,43.1222472,Excellent,4,53704
ice cream,Chutney's Indian Cuisine,"TEMPE, AZ",4.0,0.9769,-111.908622741699,33.3774032592773,Excellent,4,85283
ice cream,Imans,"EDINBURGH, EDH",4.0,0.9979,-3.2040497,55.9420482,Excellent,4,EH3 9NB
ice cream,Indian Delhi Palace,"PHOENIX, AZ",4.0,0.9795,-111.9718284,33.4657562,Excellent,4,85008
ice cream,Jewel of the Crown,"SCOTTSDALE, AZ",4.0,0.9909,-111.9240917,33.4922033,Excellent,4,85251
ice cream,Kabab Palace,"TEMPE, AZ",4.0,0.9935,-111.947591,33.349676,Excellent,4,85284
ice cream,Maharani Restaurant,"MADISON, WI",4.0,0.69802,-89.3888272,43.0717393,Good,4,53703
ice cream,Mint Indian Bistro,"LAS VEGAS, NV",4.0,0.9858250000000001,-115.147404670715,36.1148754728254,Excellent,4,89154
ice cream,Mother India's Cafe,"EDINBURGH, EDH",4.0,0.94435,-3.1859369,55.9480417,Excellent,4,EH1 1LT
ice cream,Origin India Restaurant & Bar,"LAS VEGAS, NV",4.0,0.97705,-115.151261,36.108898,Excellent,4,89169
ice cream,Red Fort,"EDINBURGH, EDH",4.0,0.37976666666666664,-3.185547699999999,55.947212,Poor,4,EH8 9TU
ice cream,Maharaja Restaurant,"MADISON, WI",4.363636363636363,0.7996363636363636,-89.4976609,43.056081,Good,5,53717
ice cream,Minerva Indian Cuisine,"MADISON, WI",4.5,0.48760000000000003,-89.5244802753937,43.0714329015986,Neutral,5,53717
ice cream,Mount Everest India's Cuisine,"LAS VEGAS, NV",4.5,0.9919,-115.189818,36.143955,Excellent,5,89102
ice cream,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.9287,-89.526448,43.089673,Excellent,5,53717
ice cream,India Masala Bar & Grill,"LAS VEGAS, NV",5.0,0.9957,-115.141869,36.115142,Excellent,5,89119
ice cream,India Oven,"MESA, AZ",5.0,0.9881,-111.7880553,33.3916626,Excellent,5,85204
ice cream,India Palace,"LAS VEGAS, NV",5.0,0.9889,-115.151852,36.121237,Excellent,5,89109
ice cream,Indian Paradise,"SCOTTSDALE, AZ",5.0,0.9565,-111.904171575451,33.6222859533147,Excellent,5,85260
ice cream,Kalpna Restaurant,"EDINBURGH, EDH",5.0,0.9768,-3.1829209,55.9432773,Excellent,5,EH8 9EY
ice cream,Mantra Masala,"LAS VEGAS, NV",5.0,0.9824,-115.277455,36.056242,Excellent,5,89113
ice cream,Masala Bay Fine Indian Dining,"WATERLOO, ON",5.0,0.9972,-80.5219384,43.465772,Excellent,5,N2J 2W7
ice cream,Morningside Spice,"EDINBURGH, EDH",5.0,0.9995,-3.210215799999999,55.9323422,Excellent,5,EH10 4BZ
iced tea,India Palace,"PHOENIX, AZ",1.0,0.913,-112.122304737568,33.6397283524275,Excellent,1,85053
iced tea,Chutney's Indian Cuisine,"TEMPE, AZ",3.0,0.9136,-111.908622741699,33.3774032592773,Excellent,3,85283
iced tea,India Masala Bar & Grill,"LAS VEGAS, NV",3.0,0.9463,-115.141869,36.115142,Excellent,3,89119
iced tea,Origin India Restaurant & Bar,"LAS VEGAS, NV",3.5,0.96365,-115.151261,36.108898,Excellent,4,89169
iced tea,Bombay Spice Grill,"PHOENIX, AZ",4.0,0.7843,-111.9794097,33.5984581,Good,4,85254
iced tea,India Palace,"LAS VEGAS, NV",4.0,0.9976,-115.151852,36.121237,Excellent,4,89109
iced tea,Indian Paradise,"SCOTTSDALE, AZ",4.0,0.9735,-111.904171575451,33.6222859533147,Excellent,4,85260
iced tea,The Dhaba,"TEMPE, AZ",4.0,0.9967,-111.905131,33.414938,Excellent,4,85287
iced tea,Udupi Indian Veg & Vegan Cuisine,"TEMPE, AZ",4.0,0.9719,-111.9270204,33.4480659,Excellent,4,85281
iced tea,Mint Indian Bistro,"LAS VEGAS, NV",4.666666666666667,0.9817666666666667,-115.147404670715,36.1148754728254,Excellent,5,89154
idli,Swagat India,"MADISON, WI",1.0,0.5916,-89.5184935,43.075144,Neutral,1,53717
idli,India Masala Bar & Grill,"LAS VEGAS, NV",2.0,0.996,-115.141869,36.115142,Excellent,2,89119
idli,Woodlands Vegetarian South Indian Kitchen,"CHANDLER, AZ",2.0,0.044899999999999995,-111.9274727,33.321378,Very Poor,2,85226
idli,Minerva Indian Cuisine,"MADISON, WI",2.3333333333333335,0.7756666666666666,-89.52448027539371,43.0714329015986,Good,3,53717
idli,Gandhi India's Cuisine,"LAS VEGAS, NV",2.5,0.5891,-115.152727,36.11516,Neutral,3,89109
idli,Chennai Chettinaad Palace,"PHOENIX, AZ",3.0,0.9906,-112.1203478,33.640419,Excellent,3,85053
idli,Mount Everest India's Cuisine,"LAS VEGAS, NV",3.0,0.8995,-115.189818,36.143955,Excellent,3,89102
idli,Delhi Indian Cuisine,"LAS VEGAS, NV",4.0,0.99515,-115.1377423,36.1152062,Excellent,4,89154
idli,India Masala,"LAS VEGAS, NV",4.0,0.2023,-115.170021057129,36.1253966874048,Poor,4,89117
idli,India Palace,"LAS VEGAS, NV",4.0,0.9965,-115.151852,36.121237,Excellent,4,89109
idli,Maharaja Restaurant,"MADISON, WI",4.0,0.9621,-89.4976609,43.056081,Excellent,4,53717
idli,Mint Indian Bistro,"LAS VEGAS, NV",4.0,0.7247125,-115.147404670715,36.1148754728254,Good,4,89154
idli,Tanjore,"EDINBURGH, EDH",4.25,0.99115,-3.1827445,55.9429158,Excellent,5,EH8 9JH
idli,Chutney's Indian Cuisine,"TEMPE, AZ",4.5,0.98515,-111.908622741699,33.3774032592773,Excellent,5,85283
idli,The Cholas,"EDINBURGH, EDH",4.5,0.9686,-3.182173399999999,55.9418647,Excellent,5,EH8 9JQ
idli,Aachi Southindian Kitchen,"TEMPE, AZ",5.0,0.8402,-111.944757559011,33.3487509109657,Excellent,5,85284
idli,Bawarchi Indian Cuisine,"PHOENIX, AZ",5.0,0.9951,-112.004267,33.640223,Excellent,5,85032
idli,Kalpna Restaurant,"EDINBURGH, EDH",5.0,0.9221,-3.1829209,55.9432773,Excellent,5,EH8 9EY
karnataka,Madras Ananda Bhavan,"PHOENIX, AZ",4.0,0.6293,-112.0121148,33.6391935,Good,4,85032
keema,Chutney's Indian Cuisine,"TEMPE, AZ",2.0,0.4489,-111.908622741699,33.3774032592773,Neutral,2,85283
keema,New India Bazaar,"PHOENIX, AZ",3.0,0.985,-112.065637,33.476084,Excellent,3,85004
keema,New India Cuisine,"PHOENIX, AZ",3.0,0.9807,-112.065272,33.4760345,Excellent,3,85004
keema,Delhi Palace Cuisine of India,"TEMPE, AZ",4.0,0.9812000000000001,-111.924806,33.42135,Excellent,4,85281
keema,India Oven,"LAS VEGAS, NV",4.0,0.9981,-115.15464,36.1443942,Excellent,4,89104
keema,Maharaja Restaurant,"MADISON, WI",4.0,0.9933,-89.4976609,43.056081,Excellent,4,53717
keema,Mother India's Cafe,"EDINBURGH, EDH",4.0,0.972,-3.1859369,55.9480417,Excellent,4,EH1 1LT
keema,Mount Everest India's Cuisine,"LAS VEGAS, NV",4.0,0.9965,-115.189818,36.143955,Excellent,4,89102
keema,Origin India Restaurant & Bar,"LAS VEGAS, NV",4.0,0.9992,-115.151261,36.108898,Excellent,4,89169
keema,The Dhaba,"TEMPE, AZ",4.0,0.9839,-111.905131,33.414938,Excellent,4,85287
keema,India Garden,"AVONDALE, AZ",4.25,0.9467,-112.3407907,33.4680145,Excellent,5,85392
keema,Jewel of the Crown,"SCOTTSDALE, AZ",4.5,0.97055,-111.9240917,33.4922033,Excellent,5,85251
keema,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.9977,-89.526448,43.089673,Excellent,5,53717
keema,Flavors of India,"PHOENIX, AZ",5.0,0.9924,-112.0470936,33.5026383,Excellent,5,85016
keema,India Palace,"LAS VEGAS, NV",5.0,0.996,-115.151852,36.121237,Excellent,5,89109
keema,Passage To India,"TEMPE, AZ",5.0,0.9909,-111.9277331,33.3486761,Excellent,5,85284
keema,Star of India,"PHOENIX, AZ",5.0,0.993,-111.9945819,33.304667,Excellent,5,85048
keema,Tandoori Times Indian Bistro,"SCOTTSDALE, AZ",5.0,0.9968,-111.900456296182,33.5552118623002,Excellent,5,85258
kheer,Saffron Flavors of India,"LAS VEGAS, NV",2.0,0.39370000000000005,-115.250134,36.24172,Poor,2,89130
kheer,Tamba Indian Cuisine & Lounge,"LAS VEGAS, NV",2.5,0.7872,-115.17204,36.106542,Good,3,89158
kheer,India Oven,"LAS VEGAS, NV",3.0,0.9633,-115.15464,36.1443942,Excellent,3,89104
kheer,Passage To India,"TEMPE, AZ",3.0,0.8901,-111.9277331,33.3486761,Excellent,3,85284
kheer,Royal India Bistro,"LAS VEGAS, NV",3.0,0.9957,-115.186442,36.118699,Excellent,3,89103
kheer,Taj Indian Restaurant,"MADISON, WI",3.0,0.9793,-89.3959319,43.0532271,Excellent,3,53715
kheer,Mint Indian Bistro,"LAS VEGAS, NV",3.25,0.9779625000000001,-115.147404670715,36.1148754728254,Excellent,4,89154
kheer,India Masala Bar & Grill,"LAS VEGAS, NV",3.3333333333333335,0.9767333333333333,-115.141869,36.115142,Excellent,4,89119
kheer,Gandhi India's Cuisine,"LAS VEGAS, NV",3.5,0.9845,-115.152727,36.11516,Excellent,4,89109
kheer,Taj Palace,"HENDERSON, NV",3.6,0.923,-115.118684,36.01658,Excellent,4,89193
kheer,Flavors of India,"PHOENIX, AZ",3.6666666666666665,0.7682333333333333,-112.0470936,33.5026383,Good,4,85016
kheer,India Palace,"LAS VEGAS, NV",3.6666666666666665,0.9228166666666667,-115.151852,36.121237,Excellent,4,89109
kheer,Mount Everest India's Cuisine,"LAS VEGAS, NV",3.6666666666666665,0.97185,-115.189818,36.143955,Excellent,4,89102
kheer,Bawarchi Indian Cuisine,"PHOENIX, AZ",4.0,0.9911,-112.004267,33.640223,Excellent,4,85032
kheer,India Garden,"AVONDALE, AZ",4.0,0.8356,-112.3407907,33.4680145,Excellent,4,85392
kheer,India Oven,"MESA, AZ",4.0,0.9903500000000001,-111.7880553,33.3916626,Excellent,4,85204
kheer,Indian Delhi Palace,"PHOENIX, AZ",4.0,0.98925,-111.9718284,33.4657562,Excellent,4,85008
kheer,Indian Paradise,"SCOTTSDALE, AZ",4.0,0.9921,-111.904171575451,33.6222859533147,Excellent,4,85260
kheer,Nandini Indian Cuisine,"TEMPE, AZ",4.0,0.9734,-111.9075196,33.406601,Excellent,4,85282
kheer,Delhi Palace Cuisine of India,"TEMPE, AZ",4.5,0.9792000000000001,-111.924806,33.42135,Excellent,5,85281
kheer,Delhi Indian Cuisine,"LAS VEGAS, NV",5.0,0.9836,-115.1377423,36.1152062,Excellent,5,89154
kheer,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.9973000000000001,-89.526448,43.089673,Excellent,5,53717
kheer,NASHA Indian Cuisine,"CHANDLER, AZ",5.0,0.968,-111.877439,33.3350307,Excellent,5,85224
kheer,Origin India Restaurant & Bar,"LAS VEGAS, NV",5.0,0.9964,-115.151261,36.108898,Excellent,5,89169
kheer,Swad,"MONONA, WI",5.0,0.9963,-89.3257521495567,43.0536515866568,Excellent,5,53708
kofta,Chutney's Indian Cuisine,"TEMPE, AZ",2.0,0.9598,-111.908622741699,33.3774032592773,Excellent,2,85283
kofta,Delhi Palace Cuisine of India,"TEMPE, AZ",2.0,0.4525,-111.924806,33.42135,Neutral,2,85281
kofta,India Masala,"LAS VEGAS, NV",2.0,0.8517,-115.170021057129,36.1253966874048,Excellent,2,89117
kofta,Gandhi India's Cuisine,"LAS VEGAS, NV",2.5,0.8205,-115.152727,36.11516,Excellent,3,89109
kofta,Mantra Masala,"LAS VEGAS, NV",2.6666666666666665,0.9585666666666667,-115.27745499999999,36.056242,Excellent,3,89113
kofta,Guru Palace,"MESA, AZ",3.5,0.938475,-111.787222,33.381412,Excellent,4,85204
kofta,Indian Delhi Palace,"PHOENIX, AZ",3.5,0.880875,-111.9718284,33.4657562,Excellent,4,85008
kofta,Mayuri Palace,"PHOENIX, AZ",3.5,0.9923,-112.1116606,33.6401217,Excellent,4,85023
kofta,India Palace,"PHOENIX, AZ",4.0,0.9822,-112.122304737568,33.6397283524275,Excellent,4,85053
kofta,Jewel of the Crown,"SCOTTSDALE, AZ",4.0,0.9894,-111.9240917,33.4922033,Excellent,4,85251
kofta,Mint Indian Bistro,"LAS VEGAS, NV",4.0,0.7615181818181818,-115.147404670715,36.1148754728254,Good,4,89154
kofta,India Palace,"LAS VEGAS, NV",4.066666666666666,0.7790533333333334,-115.151852,36.121237,Good,5,89109
kofta,Karaikudi Palace,"SCOTTSDALE, AZ",4.333333333333333,0.9608333333333333,-111.8923957,33.582486,Excellent,5,85260
kofta,Flavors of India,"PHOENIX, AZ",4.5,0.9596,-112.0470936,33.5026383,Excellent,5,85016
kofta,Indian Paradise,"SCOTTSDALE, AZ",4.5,0.9845,-111.904171575451,33.6222859533147,Excellent,5,85260
kofta,Maharani Restaurant,"MADISON, WI",4.5,0.9904999999999999,-89.3888272,43.0717393,Excellent,5,53703
kofta,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.9739,-89.526448,43.089673,Excellent,5,53717
kofta,India Oven,"MESA, AZ",5.0,0.931,-111.7880553,33.3916626,Excellent,5,85204
kofta,Kabab Palace,"TEMPE, AZ",5.0,0.9962,-111.947591,33.349676,Excellent,5,85284
kofta,Khyber Halal,"PHOENIX, AZ",5.0,0.99135,-112.0302179,33.4940035,Excellent,5,85016
kofta,Maharaja Restaurant,"MADISON, WI",5.0,0.9901,-89.4976609,43.056081,Excellent,5,53717
kofta,Maharaja Restaurant E Pt Plaza,"MADISON, WI",5.0,0.9688,-89.3124158,43.1222472,Excellent,5,53704
kofta,Minerva Indian Cuisine,"MADISON, WI",5.0,0.0743,-89.5244802753937,43.0714329015986,Very Poor,5,53717
korma,Haveli Restaurant,"FITCHBURG, WI",3.0,0.9636,-89.4583705836138,43.0148809945832,Excellent,3,53719
korma,India Oven,"LAS VEGAS, NV",3.0,0.9061666666666667,-115.15464000000001,36.1443942,Excellent,3,89104
korma,Indian Cavalry Club,"EDINBURGH, EDH",3.0,0.9828,-3.213086199999999,55.947754,Excellent,3,EH3 8HQ
korma,Curry Corner,"TEMPE, AZ",3.5,0.745475,-111.9199826,33.4153102,Good,4,85281
korma,Dhaba Indian Bistro,"MIDDLETON, WI",3.5,0.8528,-89.526448,43.089673,Excellent,4,53717
korma,India Masala,"LAS VEGAS, NV",3.5,0.9716,-115.170021057129,36.1253966874048,Excellent,4,89117
korma,Curry Garden,"GILBERT, AZ",3.8,0.70034,-111.82234409999998,33.3492557,Good,4,85233
korma,India Palace,"PHOENIX, AZ",3.888888888888889,0.8559,-112.122304737568,33.6397283524275,Excellent,4,85053
korma,Bay Leaf Cafe,"CHANDLER, AZ",4.0,0.9638,-111.857016,33.2324569,Excellent,4,85248
korma,Chutney's Indian Cuisine,"TEMPE, AZ",4.0,0.6401,-111.908622741699,33.3774032592773,Good,4,85283
korma,Guru Palace,"MESA, AZ",4.0,0.9946666666666667,-111.787222,33.381412,Excellent,4,85204
korma,Indian Delhi Palace,"PHOENIX, AZ",4.0,0.8656444444444444,-111.9718284,33.4657562,Excellent,4,85008
korma,Indian Maharaja Palace,"GLENDALE, AZ",4.0,0.9332499999999999,-112.183988,33.6386895,Excellent,4,85308
korma,India Palace,"LAS VEGAS, NV",4.285714285714286,0.8564190476190476,-115.151852,36.121237,Excellent,5,89109
korma,Delhi Palace Cuisine of India,"TEMPE, AZ",4.333333333333333,0.9175777777777778,-111.924806,33.42135,Excellent,5,85281
korma,Gandhi India's Cuisine,"LAS VEGAS, NV",4.333333333333333,0.9831333333333333,-115.15272699999998,36.11516,Excellent,5,89109
korma,Delhi Indian Cuisine,"LAS VEGAS, NV",4.5,0.97895,-115.1377423,36.1152062,Excellent,5,89154
korma,Gurkha Cafe & Restaurant,"EDINBURGH, EDH",4.5,0.9781500000000001,-3.190389,55.9504218,Excellent,5,EH1 1YJ
korma,India Oven,"MESA, AZ",4.5,0.9621,-111.7880553,33.3916626,Excellent,5,85204
korma,India Masala Bar & Grill,"LAS VEGAS, NV",4.571428571428571,0.9686571428571428,-115.141869,36.115142,Excellent,5,89119
korma,Al Hamra,"SCOTTSDALE, AZ",4.666666666666667,0.8903666666666666,-111.888462,33.700033,Excellent,5,85255
korma,Flavors of India,"PHOENIX, AZ",4.666666666666667,0.9413666666666667,-112.0470936,33.5026383,Excellent,5,85016
korma,Bombay Spice Grill,"PHOENIX, AZ",5.0,0.9894,-111.9794097,33.5984581,Excellent,5,85254
korma,Haweli Indian Grill & Bar,"SCOTTSDALE, AZ",5.0,0.9795,-111.9290887,33.5825378,Excellent,5,85254
korma,India Garden,"AVONDALE, AZ",5.0,0.9856,-112.3407907,33.4680145,Excellent,5,85392
lamb biryani,Jewel of the Crown,"SCOTTSDALE, AZ",2.0,0.355,-111.9240917,33.4922033,Poor,2,85251
lamb biryani,Tandoori Times Indian Bistro,"SCOTTSDALE, AZ",2.5,0.9805999999999999,-111.900456296182,33.5552118623002,Excellent,3,85258
lamb biryani,Al Hamra,"SCOTTSDALE, AZ",3.0,0.8855,-111.888462,33.700033,Excellent,3,85255
lamb biryani,Curry Corner,"TEMPE, AZ",3.0,0.09169999999999998,-111.9199826,33.4153102,Very Poor,3,85281
lamb biryani,Khushi's,"EDINBURGH, EDH",3.0,0.9193,-3.1849227,55.9578139,Excellent,3,EH1 3NH
lamb biryani,Tandoori Times 2 Indian Bistro,"GLENDALE, AZ",3.0,0.27226,-112.179954,33.6393732,Poor,3,85308
lamb biryani,Chutney's Indian Cuisine,"TEMPE, AZ",4.0,0.9727,-111.908622741699,33.3774032592773,Excellent,4,85283
lamb biryani,Delhi Palace Cuisine of India,"TEMPE, AZ",4.0,0.999,-111.924806,33.42135,Excellent,4,85281
lamb biryani,Indian Delhi Palace,"PHOENIX, AZ",4.0,0.8785,-111.9718284,33.4657562,Excellent,4,85008
lamb biryani,Kebabish Original,"EDINBURGH, MLN",4.0,0.9913,-3.22182691534431,55.942789,Excellent,4,EH11 2HA
lamb biryani,Mantra Masala,"LAS VEGAS, NV",4.0,0.9966,-115.277455,36.056242,Excellent,4,89113
lamb biryani,Taj Palace,"HENDERSON, NV",4.0,0.1779,-115.118684,36.01658,Very Poor,4,89193
lamb biryani,Mint Indian Bistro,"LAS VEGAS, NV",4.5,0.99775,-115.147404670715,36.1148754728254,Excellent,5,89154
lamb biryani,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.9601999999999999,-89.526448,43.089673,Excellent,5,53717
lamb biryani,India Palace,"LAS VEGAS, NV",5.0,0.9842,-115.151852,36.121237,Excellent,5,89109
lamb biryani,Kismot,"EDINBURGH, EDH",5.0,0.9149,-3.1800855,55.9435056,Excellent,5,EH8 9QN
lamb biryani,Mount Everest India's Cuisine,"LAS VEGAS, NV",5.0,0.9926,-115.189818,36.143955,Excellent,5,89102
lamb biryani,OM Restaurant,"LAS VEGAS, NV",5.0,0.833,-115.118054364,36.0181306467,Excellent,5,89193
lamb biryani,The Khukuri,"EDINBURGH, EDH",5.0,0.991,-3.215889499999999,55.946597,Excellent,5,EH12 5DS
lamb curry,India Garden,"AVONDALE, AZ",3.0,0.66015,-112.3407907,33.4680145,Good,3,85392
lamb curry,Mayuri Palace,"PHOENIX, AZ",3.0,0.9741,-112.1116606,33.6401217,Excellent,3,85023
lamb curry,Minerva Indian Cuisine,"MADISON, WI",3.0,0.873,-89.5244802753937,43.0714329015986,Excellent,3,53717
lamb curry,Curry Corner,"TEMPE, AZ",3.2,0.55384,-111.9199826,33.4153102,Neutral,4,85281
lamb curry,Indian Paradise,"SCOTTSDALE, AZ",3.5,0.9262999999999999,-111.904171575451,33.6222859533147,Excellent,4,85260
lamb curry,India Palace,"PHOENIX, AZ",3.5555555555555554,0.6474333333333333,-112.122304737568,33.6397283524275,Good,4,85053
lamb curry,Chutney's Indian Cuisine,"TEMPE, AZ",3.8,0.96494,-111.90862274169902,33.3774032592773,Excellent,4,85283
lamb curry,10-to-10 In Delhi,"EDINBURGH, EDH",4.0,0.9953,-3.1847414,55.945489,Excellent,4,EH8 9BZ
lamb curry,Bay Leaf Cafe,"CHANDLER, AZ",4.0,0.9447,-111.857016,33.2324569,Excellent,4,85248
lamb curry,Delhi Indian Cuisine,"LAS VEGAS, NV",4.0,0.87365,-115.1377423,36.1152062,Excellent,4,89154
lamb curry,Delhi Palace Cuisine of India,"TEMPE, AZ",4.0,0.97055,-111.924806,33.42135,Excellent,4,85281
lamb curry,Flavors of India,"PHOENIX, AZ",4.0,0.9535,-112.0470936,33.5026383,Excellent,4,85016
lamb curry,Jewel of the Crown,"SCOTTSDALE, AZ",4.0,0.98315,-111.9240917,33.4922033,Excellent,4,85251
lamb curry,Maharaja Restaurant E Pt Plaza,"MADISON, WI",4.0,0.9885,-89.3124158,43.1222472,Excellent,4,53704
lamb curry,Maharani Restaurant,"MADISON, WI",4.0,0.8966,-89.3888272,43.0717393,Excellent,4,53703
lamb curry,India Palace,"LAS VEGAS, NV",4.25,0.9373,-115.151852,36.121237,Excellent,5,89109
lamb curry,India Masala Bar & Grill,"LAS VEGAS, NV",4.666666666666667,0.9831,-115.141869,36.115142,Excellent,5,89119
lamb curry,Kabab Palace,"TEMPE, AZ",4.666666666666667,0.9443333333333334,-111.947591,33.349676,Excellent,5,85284
lamb curry,Curry Garden,"GILBERT, AZ",5.0,0.7314499999999999,-111.8223441,33.3492557,Good,5,85233
lamb curry,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.9959,-89.526448,43.089673,Excellent,5,53717
lamb curry,Gandhi India's Cuisine,"LAS VEGAS, NV",5.0,0.9595,-115.152727,36.11516,Excellent,5,89109
lamb curry,India Oven,"MESA, AZ",5.0,0.9814,-111.7880553,33.3916626,Excellent,5,85204
lamb curry,Kebab Mahal,"EDINBURGH, EDH",5.0,0.8074,-3.1859746,55.9461421,Excellent,5,EH8 9BH
lamb curry,Mint Indian Bistro,"LAS VEGAS, NV",5.0,0.9813,-115.147404670715,36.1148754728254,Excellent,5,89154
mango chutney,Guchhi Indian Seafood and Bar,"EDINBURGH, EDH",2.0,0.9842,-3.171253399999999,55.9765172,Excellent,2,EH6 6JA
mango chutney,Saffron Flavors of India,"LAS VEGAS, NV",2.0,0.39370000000000005,-115.250134,36.24172,Poor,2,89130
mango chutney,India Masala Bar & Grill,"LAS VEGAS, NV",3.0,0.9888,-115.141869,36.115142,Excellent,3,89119
mango chutney,Indian Paradise,"SCOTTSDALE, AZ",3.0,0.9991,-111.904171575451,33.6222859533147,Excellent,3,85260
mango chutney,Khushi's,"EDINBURGH, EDH",3.0,0.9401,-3.1849227,55.9578139,Excellent,3,EH1 3NH
mango chutney,Mantra Masala,"LAS VEGAS, NV",3.0,0.9117,-115.277455,36.056242,Excellent,3,89113
mango chutney,Udupi Indian Veg & Vegan Cuisine,"TEMPE, AZ",3.0,0.9898,-111.9270204,33.4480659,Excellent,3,85281
mango chutney,Origin India Restaurant & Bar,"LAS VEGAS, NV",3.5,0.9677500000000001,-115.151261,36.108898,Excellent,4,89169
mango chutney,Shezan Indian Cuisine,"EDINBURGH, EDH",4.0,0.9952,-3.185944,55.9573195,Excellent,4,EH1 3NQ
mango chutney,Swagat India,"MADISON, WI",4.0,0.6786,-89.5184935,43.075144,Good,4,53717
mango chutney,The Cholas,"EDINBURGH, EDH",4.0,0.9983,-3.182173399999999,55.9418647,Excellent,4,EH8 9JQ
mango chutney,Delhi Palace Cuisine of India,"TEMPE, AZ",4.5,0.9435,-111.924806,33.42135,Excellent,5,85281
mango chutney,Mint Indian Bistro,"LAS VEGAS, NV",4.5,0.98015,-115.147404670715,36.1148754728254,Excellent,5,89154
